Kingdom,Phylum,Class,Order,Family,Tax_label,ELLY27.29,ELLY31.33,ELLY36.38,ELLY40.42,ELLY52.54,ELLY56.58,ELLY61.63,ELLY65.67
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Genus of *Puniceicoccaceae*,1070,730,0,270,0,40,0,300
Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Genus of *Arcobacteraceae*,1890,460,0,0,0,30,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,*Paracoccus*,0,430,710,370,740,130,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,*Tolumonas*,1410,670,0,0,240,50,0,0
Bacteria,LCP-89,LCP-89,LCP-89,LCP-89,*Bacteria* (*LCP-89*),1560,0,0,0,560,170,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,*Dongia*,40,120,160,190,500,50,920,300
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,*Parabacteroides*,1780,490,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,*Halomonadaceae* (*HdN1*),0,0,1060,0,0,0,1190,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,*Williamwhitmaniaceae*,0,0,0,0,700,0,180,1300
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,*Fluviicoccus*,1930,240,0,0,0,0,0,0
Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,*Pajaroellobacter*,300,270,0,0,730,140,90,600
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Genus of *Intrasporangiaceae*,0,210,0,0,1670,200,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,*Fontimonas*,730,100,0,1160,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,*Inhella*,0,860,410,0,0,0,710,0
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,*Pelosinus*,1270,280,130,0,170,50,60,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Genus of *Devosiaceae*,0,0,0,0,1690,140,120,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Family of Rhizobiales,Genus of *Rhizobiales*,0,270,590,270,240,160,400,0
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,*Megamonas*,1440,450,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Family of Aeromonadales,Genus of *Aeromonadales*,1120,560,0,0,200,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,*Nitrosomonadaceae* (*MND1*),0,630,0,0,770,100,340,0
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,*Lachnospiraceae* (*XBB1006*),1690,130,0,0,0,0,0,0
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Genus of *Myxococcaceae*,160,460,550,130,390,100,0,0
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,*Terrisporobacter*,420,500,220,210,260,120,50,0
Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,*Candidatus_Peregrinibacteria*,1680,100,0,0,0,0,0,0
Bacteria,Chloroflexi,OLB14,OLB14,OLB14,*Chloroflexi* (*OLB14*),0,640,0,0,820,0,270,0
Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionales,*Taonella*,0,0,0,0,0,0,1730,0
Bacteria,Patescibacteria,Parcubacteria,Candidatus_Moranbacteria,Candidatus_Moranbacteria,*Candidatus_Moranbacteria*,0,0,0,0,650,20,1040,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,*Nordella*,0,420,0,1290,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,*Parvibium*,470,0,0,0,840,40,340,0
Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,Genus of *Ardenticatenaceae*,360,100,0,0,890,110,220,0
Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,*Sorangium*,720,460,0,0,410,0,90,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinibacteraceae,*Chitinibacteraceae*,1030,420,200,0,0,30,0,0
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,*Solitalea*,560,290,470,0,0,0,320,0
Bacteria,Proteobacteria,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,*Beggiatoa*,240,0,0,0,1290,70,0,0
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Genus of *Ruminococcaceae*,120,450,390,260,0,70,0,300
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,*Hymenobacter*,0,460,0,430,170,20,0,500
Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,*Latescibacterota*,0,0,0,0,1130,110,290,0
Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,*Planctomycetota* (*BD7-11*),240,650,0,0,490,0,150,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,*Williamwhitmania*,800,140,0,0,400,140,0,0
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfomicrobiaceae,*Desulfomicrobium*,950,430,0,0,0,70,0,0
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,*Christensenellaceae* (*Christensenellaceae_R-7_group*),890,370,0,0,150,40,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,*Rhodovastum*,0,290,750,0,270,0,140,0
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Genus of *Lachnospiraceae*,550,240,0,420,0,20,60,150
Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,*Sumerlaea*,0,1210,0,0,0,110,120,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,*Tahibacter*,0,1020,0,0,250,0,150,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,*Anaerocella*,1370,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,*Niveispirillum*,0,0,0,380,0,0,0,980
Bacteria,RCP2-54,RCP2-54,RCP2-54,RCP2-54,*Bacteria* (*RCP2-54*),610,740,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,CMW-169,*Sphingobacteriales* (*CMW-169*),1190,140,0,0,0,0,0,0
Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,*Armatimonas*,610,0,300,260,0,30,0,120
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,*Rurimicrobium*,0,530,0,0,0,60,730,0
Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,*Planctopirus*,0,0,0,510,410,40,340,0
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,*Roseimicrobium*,0,280,210,520,160,0,120,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,*Roseimarinus*,1080,0,0,0,190,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,*Ancylobacter*,0,0,0,1270,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinibacteraceae,*Deefgea*,730,210,170,0,130,20,0,0
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,*Conexibacter*,0,0,0,0,1110,140,0,0
Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,*Holophagae* (*Subgroup_7*),480,0,500,0,190,40,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,*Haematospirillum*,720,200,0,0,280,10,0,0
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Genus of *Acidaminococcaceae*,830,280,0,0,90,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,*[Cytophaga]_xylanolytica_group*,960,0,0,0,60,20,0,150
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,*Rikenellaceae* (*Rikenellaceae_RC9_gut_group*),1190,0,0,0,0,0,0,0
Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Abawacabacteria,Candidatus_Abawacabacteria,*Candidatus_Abawacabacteria*,1190,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Genus of *Hyphomonadaceae*,0,0,0,510,0,80,570,0
Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,*Actinobacteria* (*PeM15*),0,530,0,0,590,0,0,0
Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,*Myxococcaceae* (*KD3-10*),960,0,0,0,0,140,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,*Burkholderiales* (*B1-7BS*),0,730,100,0,0,0,270,0
Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallales,*Victivallales*,840,260,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Family of Cytophagales,Genus of *Cytophagales*,0,110,260,0,320,0,0,400
Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,*Elstera*,110,160,200,620,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,*Rickettsia*,0,1060,0,0,0,0,0,0
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,*Leptotrichia*,720,80,0,0,190,60,0,0
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,*Thermomicrobiales* (*AKYG1722*),480,110,400,0,0,50,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,*Psychrobacter*,550,450,0,0,30,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,*Acetobacteroides*,790,100,0,0,130,0,0,0
Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,*Planctomycetota* (*vadinHA49*),240,0,0,0,780,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,*Hyphomonas*,0,0,0,1020,0,0,0,0
Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,*Obscuribacteraceae*,0,360,0,0,300,190,150,0
Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,*Babeliaceae*,0,0,0,0,480,160,360,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,*Rhodoplanes*,0,0,0,0,990,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,*Lewinella*,0,280,0,0,460,10,220,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,*Aquimonas*,950,0,0,0,0,20,0,0
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,*Gordonia*,570,100,0,260,0,30,0,0
Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,*Fimbriimonadaceae*,0,100,0,0,430,180,240,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,*Escherichia-Shigella*,490,410,0,0,0,50,0,0
Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22,*Gracilibacteria* (*JGI_0000069-P22*),940,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinimonadaceae,*Chitinivorax*,440,70,0,0,280,60,90,0
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Genus of *Leptotrichiaceae*,300,0,0,0,120,0,510,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,*Ketobacter*,490,430,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,*Fonticella*,560,140,0,210,0,0,0,0
Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),*Gracilibacteria* (*Absconditabacteriales_(SR1)*),540,250,0,0,0,0,120,0
Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV,*Lineage_IV*,0,0,0,0,0,0,0,900
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,*Rhizorhapis*,0,0,410,0,0,0,490,0
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Family of Microtrichales,Genus of *Microtrichales*,0,0,0,0,740,150,0,0
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,*Acidaminococcus*,890,0,0,0,0,0,0,0
Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,*Leptolyngbyaceae* (*Chamaesiphon_PCC-7430*),0,0,0,0,840,40,0,0
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,*Acetoanaerobium*,710,160,0,0,0,0,0,0
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,*Zymophilus*,480,130,0,250,0,0,0,0
Bacteria,Armatimonadota,Class of Armatimonadota,Order of Armatimonadota,Family of Armatimonadota,Genus of *Armatimonadota*,0,100,390,0,0,30,0,300
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,*Aquicella*,0,520,300,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,*Bifidobacterium*,440,330,0,0,0,40,0,0
Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,Genus of *Hungateiclostridiaceae*,210,0,70,0,300,140,0,80
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,A21b,*Burkholderiales* (*A21b*),0,160,500,0,70,70,0,0
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,*Sporocytophaga*,0,0,0,0,0,0,90,700
Bacteria,Proteobacteria,Gammaproteobacteria,EC3,EC3,*Gammaproteobacteria* (*EC3*),0,0,790,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,*Prosthecomicrobium*,0,0,0,780,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,*Raoultella*,420,350,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,*Actinomyces*,0,0,0,0,610,130,0,0
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,*Spirosoma*,0,0,0,0,0,40,0,700
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,*Anaerolineaceae* (*UTCFX1*),0,0,0,0,730,0,0,0
Bacteria,Firmicutes,Bacilli,RF39,RF39,*Bacilli* (*RF39*),0,730,0,0,0,0,0,0
Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,*Silvanigrella*,0,720,0,0,0,0,0,0
Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Syntrophaceae,*Syntrophus*,720,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,*Erysipelothrix*,720,0,0,0,0,0,0,0
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,*Saccharimonadales* (*LWQ8*),720,0,0,0,0,0,0,0
Bacteria,Planctomycetota,028H05-P-BN-P5,028H05-P-BN-P5,028H05-P-BN-P5,*Planctomycetota* (*028H05-P-BN-P5*),0,320,0,0,360,40,0,0
Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,*Polyangiales* (*BIrii41*),310,0,0,0,380,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Genus of *Arenicellaceae*,0,320,0,0,360,0,0,0
Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Criblamydiaceae,Genus of *Criblamydiaceae*,610,0,0,0,0,70,0,0
Bacteria,Firmicutes,Clostridia,Clostridia,Gracilibacteraceae,*Lutispora*,560,110,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,*Burkholderiales* (*SC-I-84*),0,60,0,0,550,60,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,*Uruburuella*,310,110,0,0,200,40,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,*Holospora*,0,640,0,0,0,0,0,0
Bacteria,Verrucomicrobiota,Lentisphaeria,SS1-B-02-17,SS1-B-02-17,*Lentisphaeria* (*SS1-B-02-17*),0,420,0,0,0,0,220,0
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Genus of *Nocardioidaceae*,120,0,0,0,480,30,0,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,*Muribaculaceae*,310,130,0,0,190,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,*Candidatus_Alysiosphaera*,360,270,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,*Clostridiaceae* (*Clostridium_sensu_stricto_9*),440,120,0,0,20,40,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Family of Elsterales,Genus of *Elsterales*,0,620,0,0,0,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,M2PB4-65_termite_group,*Bacteroidales* (*M2PB4-65_termite_group*),560,0,0,0,0,0,50,0
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,*Aestuariimicrobium*,0,0,0,0,600,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,*Thermoclostridium*,400,200,0,0,0,0,0,0
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,*Cetobacterium*,320,200,0,0,60,20,0,0
Bacteria,Patescibacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,*Berkelbacteria*,600,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,*Tabrizicola*,0,0,0,0,0,0,0,600
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,*Sterolibacterium*,600,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,*Rickettsiella*,240,100,0,0,0,40,70,150
Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,*Spirochaetaceae* (*Spirochaeta_2*),360,0,0,0,240,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,*Acetivibrio*,0,590,0,0,0,0,0,0
Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,*Bacteria* (*NB1-j*),0,220,310,0,0,60,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,NRL2,NRL2,*Alphaproteobacteria* (*NRL2*),0,530,0,0,0,60,0,0
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,*Propionicimonas*,0,0,0,0,480,100,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,*Sarcina*,190,280,0,0,40,70,0,0
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,*Proteocatella*,500,70,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Genus of *Reyranellaceae*,0,100,0,160,0,40,80,190
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,*Lactococcus*,390,0,0,0,120,50,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,*Psychromonas*,390,140,0,0,10,20,0,0
Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,*Chloroflexi* (*KD4-96*),0,0,510,0,0,40,0,0
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Brevibacteriaceae,*Brevibacterium*,0,520,0,0,0,20,0,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Genus of *Dysgonomonadaceae*,540,0,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,*Ureibacillus*,270,270,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Genus of *Kineosporiaceae*,0,0,460,0,0,60,0,0
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,ST-12K33,*Sphingobacteriales* (*ST-12K33*),490,0,0,0,0,30,0,0
Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales,*Dadabacteriales*,0,420,0,0,0,100,0,0
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,*Chitinophagaceae*,0,0,200,0,0,0,0,300
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,*Alkaliflexus*,300,180,0,0,0,10,0,0
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,*Lachnospiraceae* (*Lachnospiraceae_ND3007_group*),290,200,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,*[Eubacterium]_coprostanoligenes_group*,490,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,*Oxalobacteraceae* (*CM1G08*),490,0,0,0,0,0,0,0
Bacteria,Spirochaetota,MVP-15,MVP-15,MVP-15,*Spirochaetota* (*MVP-15*),490,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,*Nakamurella*,0,0,0,0,430,50,0,0
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Genus of *Marinifilaceae*,480,0,0,0,0,0,0,0
Bacteria,Myxococcota,bacteriap25,bacteriap25,bacteriap25,*Myxococcota* (*bacteriap25*),0,310,0,0,0,100,70,0
Bacteria,Patescibacteria,CPR2,CPR2,CPR2,*Patescibacteria* (*CPR2*),480,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,*Aminobacter*,0,0,0,0,0,0,480,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,*Thiocapsa*,0,210,0,0,160,110,0,0
Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,*Leptospiraceae*,0,0,0,0,430,50,0,0
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Genus of *Cyclobacteriaceae*,0,0,0,0,0,0,270,200
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,*Duganella*,0,0,0,0,130,30,0,300
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,*Nocardia*,0,0,0,0,0,450,0,0
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,*Aureispira*,330,0,0,0,120,0,0,0
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,Genus of *Methylacidiphilaceae*,0,210,0,0,240,0,0,0
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,*Dyadobacter*,0,0,0,0,300,0,140,0
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,*Fibrella*,240,0,0,0,0,0,0,200
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,*[Ruminococcus]_gnavus_group*,0,0,430,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,*Pseudonocardia*,0,220,0,0,0,100,0,100
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,*Flavitalea*,0,420,0,0,0,0,0,0
Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,Caenarcaniphilales,*Caenarcaniphilales*,0,0,400,0,0,20,0,0
Bacteria,Myxococcota,Polyangia,Order of Polyangia,Family of Polyangia,Genus of *Polyangia*,370,0,0,0,0,50,0,0
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Genus of *Microbacteriaceae*,0,0,0,0,0,120,280,0
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,*Rudanella*,0,0,0,0,0,0,0,400
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Incertae_Sedis,Unknown_Family,*Neomegalonema*,0,0,0,0,240,140,20,0
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Family of Micrococcales,Genus of *Micrococcales*,240,150,0,0,0,0,0,0
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Genus of *Solirubrobacteraceae*,0,320,0,0,0,0,70,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,*Polymorphobacter*,0,0,0,340,0,50,0,0
Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,*Geothrix*,0,0,0,0,0,0,360,0
Bacteria,Patescibacteria,Parcubacteria,Candidatus_Lloydbacteria,Candidatus_Lloydbacteria,*Candidatus_Lloydbacteria*,360,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,*Candidatus_Contendobacter*,0,360,0,0,0,0,0,0
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,*Collinsella*,280,70,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,*Agathobacter*,0,200,0,0,120,30,0,0
Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,*Phascolarctobacterium*,200,130,0,0,0,20,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,*[Caedibacter]_taeniospiralis_group*,0,140,0,0,0,30,180,0
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,*Fusicatenibacter*,340,0,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,*Paeniclostridium*,120,70,0,100,0,50,0,0
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,*Veillonella*,120,220,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,*Labrys*,240,100,0,0,0,0,0,0
